id,percentage_column,bst_time,day_of_week,current_date_bst,temperature,humidity,chance_of_rain,wind
623,71,905,3,2024-09-12,13,48,42,12
624,40,926,3,2024-09-12,13,48,42,12
625,47,946,3,2024-09-12,2,72,53,13
626,55,965,3,2024-09-12,2,73,62,13
627,64,986,3,2024-09-12,2,73,36,10
628,51,1006,3,2024-09-12,2,72,49,9
629,48,1026,3,2024-09-12,2,75,49,8
630,45,1046,3,2024-09-12,2,75,49,8
631,48,1065,3,2024-09-12,2,75,41,8
632,44,1085,3,2024-09-12,2,75,41,8
633,35,1106,3,2024-09-12,2,77,8,7
634,34,1126,3,2024-09-12,2,77,8,7
635,39,1145,3,2024-09-12,2,79,8,8
636,44,1165,3,2024-09-12,2,79,8,8
637,40,1186,3,2024-09-12,2,81,7,6
638,45,1206,3,2024-09-12,2,81,7,6
639,48,1225,3,2024-09-12,2,82,6,6
640,50,1246,3,2024-09-12,2,82,6,6
641,45,1266,3,2024-09-12,2,83,6,6
642,43,1286,3,2024-09-12,2,83,12,6
643,36,1306,3,2024-09-12,2,83,9,6
644,1,365,4,2024-09-13,15,66,2,13
645,1,385,4,2024-09-13,15,66,2,13
646,11,405,4,2024-09-13,15,66,2,13
647,24,425,4,2024-09-13,15,66,2,13
648,26,445,4,2024-09-13,15,63,2,13
649,33,465,4,2024-09-13,15,64,2,13
650,24,485,4,2024-09-13,15,61,2,13
651,31,505,4,2024-09-13,15,61,2,13
652,25,525,4,2024-09-13,15,61,2,13
653,26,545,4,2024-09-13,15,60,2,13
654,30,566,4,2024-09-13,14,61,2,12
655,37,585,4,2024-09-13,15,59,1,13
656,41,605,4,2024-09-13,15,59,1,13
657,48,625,4,2024-09-13,14,59,1,13
658,51,645,4,2024-09-13,14,59,1,13
659,49,665,4,2024-09-13,14,56,1,14
660,50,685,4,2024-09-13,14,57,1,14
661,56,705,4,2024-09-13,14,55,1,13
662,57,725,4,2024-09-13,14,55,1,13
663,65,745,4,2024-09-13,14,56,1,14
664,66,765,4,2024-09-13,14,56,7,14
665,63,785,4,2024-09-13,14,56,7,14
666,57,805,4,2024-09-13,14,54,2,14
667,45,825,4,2024-09-13,14,54,2,14
668,48,845,4,2024-09-13,15,54,18,14
669,59,865,4,2024-09-13,16,53,1,15
670,65,885,4,2024-09-13,16,54,15,14
671,65,905,4,2024-09-13,17,55,1,14
672,73,925,4,2024-09-13,9,71,50,15
673,75,945,4,2024-09-13,9,71,50,15
674,79,965,4,2024-09-13,9,73,50,13
675,80,985,4,2024-09-13,9,75,69,16
676,75,1006,4,2024-09-13,9,75,69,16
677,84,1025,4,2024-09-13,9,76,87,11
678,85,1045,4,2024-09-13,9,76,88,10
679,83,1066,4,2024-09-13,9,76,88,10
680,79,1085,4,2024-09-13,9,76,84,10
681,76,1105,4,2024-09-13,9,77,85,10
682,65,1125,4,2024-09-13,9,78,100,10
683,64,1146,4,2024-09-13,9,79,100,9
684,65,1166,4,2024-09-13,9,81,100,10
685,55,1185,4,2024-09-13,9,80,100,10
686,49,1205,4,2024-09-13,9,82,92,10
687,42,1225,4,2024-09-13,9,82,92,10
688,47,1245,4,2024-09-13,9,82,81,10
689,46,1265,4,2024-09-13,9,82,77,10
690,42,1285,4,2024-09-13,9,84,79,10
691,39,1305,4,2024-09-13,9,85,70,10
692,1,365,5,2024-09-14,18,81,24,20
693,2,385,5,2024-09-14,18,81,24,20
694,2,405,5,2024-09-14,18,80,17,20
695,1,425,5,2024-09-14,18,80,67,20
696,1,445,5,2024-09-14,18,80,18,20
697,2,465,5,2024-09-14,18,79,23,20
698,6,486,5,2024-09-14,18,80,23,20
699,9,505,5,2024-09-14,18,79,24,20
700,15,525,5,2024-09-14,18,79,35,20
701,15,545,5,2024-09-14,18,78,35,20
702,20,565,5,2024-09-14,18,78,35,20
703,18,585,5,2024-09-14,18,78,35,21
704,24,606,5,2024-09-14,18,79,35,20
705,40,625,5,2024-09-14,18,77,22,20
706,43,645,5,2024-09-14,18,77,22,20
707,45,665,5,2024-09-14,18,76,30,20
708,54,685,5,2024-09-14,18,76,30,21
709,65,705,5,2024-09-14,18,76,57,20
710,60,725,5,2024-09-14,18,76,30,20
711,55,745,5,2024-09-14,18,76,30,20
712,48,765,5,2024-09-14,18,75,24,21
713,35,786,5,2024-09-14,18,75,24,21
714,34,805,5,2024-09-14,18,74,21,21
715,40,825,5,2024-09-14,18,74,23,21
716,48,846,5,2024-09-14,18,75,30,21
717,52,865,5,2024-09-14,18,74,11,21
718,55,885,5,2024-09-14,18,74,10,22
719,54,905,5,2024-09-14,18,74,10,22
720,57,925,5,2024-09-14,11,82,60,21
721,52,945,5,2024-09-14,11,82,60,21
722,50,965,5,2024-09-14,11,83,38,19
723,53,985,5,2024-09-14,11,83,60,20
724,54,1005,5,2024-09-14,11,83,38,19
725,47,1025,5,2024-09-14,11,83,38,19
726,52,1045,5,2024-09-14,11,83,35,22
727,53,1066,5,2024-09-14,11,84,35,22
728,62,1085,5,2024-09-14,11,84,35,23
729,62,1105,5,2024-09-14,11,84,35,23
730,62,1126,5,2024-09-14,11,84,35,22
731,47,1145,5,2024-09-14,11,84,35,22
732,40,1165,5,2024-09-14,11,86,41,26
733,39,1185,5,2024-09-14,11,86,35,25
734,41,1205,5,2024-09-14,11,86,24,24
735,53,1225,5,2024-09-14,11,87,21,21
736,49,1245,5,2024-09-14,11,87,24,21
737,35,1265,5,2024-09-14,11,85,30,23
738,30,1285,5,2024-09-14,11,85,30,23
739,30,1305,5,2024-09-14,11,85,20,21
740,31,365,6,2024-09-15,17,75,13,16
741,31,386,6,2024-09-15,17,73,17,16
742,31,405,6,2024-09-15,17,74,17,16
743,31,425,6,2024-09-15,17,74,17,16
744,31,445,6,2024-09-15,18,73,16,16
745,31,465,6,2024-09-15,17,73,14,16
746,0,485,6,2024-09-15,17,73,14,16
747,24,505,6,2024-09-15,17,71,9,16
748,38,525,6,2024-09-15,17,70,10,16
749,46,545,6,2024-09-15,17,70,10,16
750,40,565,6,2024-09-15,17,70,14,16
751,26,585,6,2024-09-15,17,70,17,16
752,26,605,6,2024-09-15,17,70,17,16
753,24,626,6,2024-09-15,17,70,18,16
754,31,645,6,2024-09-15,17,69,23,16
755,42,665,6,2024-09-15,17,69,23,16
756,46,685,6,2024-09-15,17,68,23,16
757,47,705,6,2024-09-15,17,68,23,16
758,47,725,6,2024-09-15,17,65,15,16
759,42,745,6,2024-09-15,17,66,18,16
760,40,765,6,2024-09-15,17,66,9,17
761,42,785,6,2024-09-15,17,66,12,17
762,50,805,6,2024-09-15,18,67,43,17
763,57,825,6,2024-09-15,18,67,43,17
764,57,845,6,2024-09-15,19,61,9,19
765,54,865,6,2024-09-15,18,63,11,19
766,55,885,6,2024-09-15,17,62,15,18
767,55,905,6,2024-09-15,7,81,30,16
768,49,925,6,2024-09-15,7,81,30,16
769,55,945,6,2024-09-15,7,81,8,16
770,65,965,6,2024-09-15,6,81,8,18
771,70,986,6,2024-09-15,6,81,8,18
772,71,1005,6,2024-09-15,7,80,24,18
773,69,1025,6,2024-09-15,7,80,24,18
774,72,1045,6,2024-09-15,7,82,44,16
775,69,1065,6,2024-09-15,7,82,8,16
776,66,1085,6,2024-09-15,6,84,8,17
777,65,1105,6,2024-09-15,7,83,8,17
778,65,1125,6,2024-09-15,7,84,8,14
779,59,1146,6,2024-09-15,7,85,8,12
780,63,1165,6,2024-09-15,7,85,8,12
781,71,1185,6,2024-09-15,7,84,8,12
782,69,1206,6,2024-09-15,7,84,8,11
783,62,1225,6,2024-09-15,7,84,8,10
784,63,1245,6,2024-09-15,7,84,8,9
785,44,1265,6,2024-09-15,7,87,8,10
786,37,1286,6,2024-09-15,7,87,8,10
787,36,1305,6,2024-09-15,7,88,8,9
788,36,365,0,2024-09-16,17,70,3,8
789,36,385,0,2024-09-16,17,71,3,8
790,22,405,0,2024-09-16,17,71,3,7
791,58,425,0,2024-09-16,17,70,3,7
792,67,445,0,2024-09-16,17,69,3,7
793,61,465,0,2024-09-16,18,67,2,8
794,56,485,0,2024-09-16,18,67,2,8
795,53,505,0,2024-09-16,18,67,2,8
796,61,525,0,2024-09-16,18,67,2,8
797,64,545,0,2024-09-16,18,66,2,8
798,68,565,0,2024-09-16,17,66,2,8
799,58,585,0,2024-09-16,18,65,2,8
800,56,605,0,2024-09-16,18,64,2,7
801,69,625,0,2024-09-16,17,63,2,8
802,66,645,0,2024-09-16,17,63,2,7
803,62,665,0,2024-09-16,17,62,2,8
804,75,685,0,2024-09-16,17,60,2,8
805,64,705,0,2024-09-16,17,60,2,7
806,58,725,0,2024-09-16,17,60,2,8
807,53,745,0,2024-09-16,17,58,2,7
808,52,765,0,2024-09-16,17,58,2,7
809,50,785,0,2024-09-16,17,58,2,7
810,58,805,0,2024-09-16,17,59,2,7
811,54,825,0,2024-09-16,17,59,2,7
812,56,845,0,2024-09-16,17,60,2,7
813,65,865,0,2024-09-16,17,60,2,7
814,65,885,0,2024-09-16,17,59,2,7
815,49,905,0,2024-09-16,17,59,2,7
816,62,926,0,2024-09-16,9,81,8,8
817,71,945,0,2024-09-16,9,83,8,7
818,81,965,0,2024-09-16,9,83,7,7
819,96,985,0,2024-09-16,9,82,8,8
820,90,1005,0,2024-09-16,9,83,8,8
821,90,1025,0,2024-09-16,9,85,8,8
822,88,1046,0,2024-09-16,9,86,8,9
823,81,1065,0,2024-09-16,9,85,8,7
824,66,1086,0,2024-09-16,9,87,8,9
825,73,1106,0,2024-09-16,9,87,8,8
826,68,1125,0,2024-09-16,9,88,8,9
827,66,1145,0,2024-09-16,9,89,8,9
828,74,1165,0,2024-09-16,9,89,8,9
829,81,1185,0,2024-09-16,9,89,8,8
830,85,1205,0,2024-09-16,9,89,8,8
831,92,1225,0,2024-09-16,9,90,8,7
832,96,1245,0,2024-09-16,9,88,8,6
833,85,1265,0,2024-09-16,9,89,8,6
834,74,1285,0,2024-09-16,9,88,8,6
835,65,1305,0,2024-09-16,9,89,8,6
836,1,365,1,2024-09-17,22,72,3,15
837,1,385,1,2024-09-17,22,72,3,15
838,26,405,1,2024-09-17,22,71,3,11
839,35,425,1,2024-09-17,22,71,3,11
840,43,446,1,2024-09-17,22,70,3,8
841,45,465,1,2024-09-17,23,70,3,8
842,45,486,1,2024-09-17,23,69,3,10
843,45,505,1,2024-09-17,23,69,3,10
844,49,525,1,2024-09-17,23,69,3,9
845,53,545,1,2024-09-17,23,69,3,9
846,59,565,1,2024-09-17,23,66,3,13
847,54,585,1,2024-09-17,23,66,3,12
848,41,605,1,2024-09-17,22,66,3,12
849,48,625,1,2024-09-17,22,65,3,9
850,54,645,1,2024-09-17,22,65,3,9
851,54,665,1,2024-09-17,22,65,3,11
852,49,685,1,2024-09-17,22,65,3,11
853,44,705,1,2024-09-17,22,65,2,11
854,38,725,1,2024-09-17,22,65,2,11
855,39,746,1,2024-09-17,22,64,2,10
856,35,765,1,2024-09-17,22,63,2,10
857,27,785,1,2024-09-17,22,63,2,10
858,28,805,1,2024-09-17,22,63,2,10
859,26,825,1,2024-09-17,23,62,2,11
860,34,845,1,2024-09-17,23,62,2,11
861,28,865,1,2024-09-17,23,62,2,8
862,27,885,1,2024-09-17,23,62,2,8
863,27,905,1,2024-09-17,23,62,2,8
864,46,925,1,2024-09-17,10,82,9,7
865,47,945,1,2024-09-17,10,82,9,7
866,40,965,1,2024-09-17,10,84,9,6
867,47,985,1,2024-09-17,10,84,9,6
868,55,1005,1,2024-09-17,10,86,9,6
869,47,1025,1,2024-09-17,10,86,9,6
870,46,1046,1,2024-09-17,10,86,9,7
871,54,1065,1,2024-09-17,10,86,9,7
872,62,1085,1,2024-09-17,10,86,9,7
873,59,1105,1,2024-09-17,10,88,9,4
874,55,1125,1,2024-09-17,10,87,9,4
875,54,1145,1,2024-09-17,10,89,9,7
876,60,1166,1,2024-09-17,10,89,9,6
877,56,1185,1,2024-09-17,11,89,9,6
878,59,1206,1,2024-09-17,11,89,9,4
879,53,1225,1,2024-09-17,11,92,9,4
880,60,1245,1,2024-09-17,10,94,9,3
881,45,1265,1,2024-09-17,10,94,9,3
882,38,1285,1,2024-09-17,10,94,9,6
883,32,1305,1,2024-09-17,10,95,9,4
884,2,365,2,2024-09-18,18,79,5,10
885,3,385,2,2024-09-18,18,77,6,10
886,19,405,2,2024-09-18,18,78,5,10
887,35,425,2,2024-09-18,18,78,5,10
888,43,445,2,2024-09-18,18,77,5,10
889,46,465,2,2024-09-18,18,79,5,10
890,46,485,2,2024-09-18,18,77,5,10
891,35,505,2,2024-09-18,18,76,6,10
892,42,525,2,2024-09-18,18,76,5,10
893,41,545,2,2024-09-18,18,74,5,10
894,42,565,2,2024-09-18,18,74,5,10
895,38,585,2,2024-09-18,17,73,5,10
896,29,605,2,2024-09-18,17,73,5,10
897,32,625,2,2024-09-18,17,71,5,11
898,43,645,2,2024-09-18,17,71,5,11
899,40,665,2,2024-09-18,17,70,4,10
900,46,685,2,2024-09-18,17,70,4,10
901,46,705,2,2024-09-18,18,70,4,10
902,40,725,2,2024-09-18,18,69,2,10
903,42,745,2,2024-09-18,18,69,2,10
904,45,765,2,2024-09-18,18,69,2,10
905,43,785,2,2024-09-18,17,70,2,13
906,35,805,2,2024-09-18,17,70,2,13
907,40,825,2,2024-09-18,17,69,2,12
908,41,845,2,2024-09-18,17,70,2,11
909,47,865,2,2024-09-18,18,73,2,12
910,64,885,2,2024-09-18,18,73,2,12
911,55,906,2,2024-09-18,18,73,2,12
912,67,925,2,2024-09-18,9,88,9,14
913,58,945,2,2024-09-18,9,88,9,12
914,60,966,2,2024-09-18,9,89,9,11
915,81,985,2,2024-09-18,9,89,9,14
916,76,1005,2,2024-09-18,9,90,11,13
917,75,1025,2,2024-09-18,8,91,11,13
918,65,1045,2,2024-09-18,8,91,11,13
919,80,1065,2,2024-09-18,8,91,9,12
920,77,1085,2,2024-09-18,8,91,9,12
921,73,1106,2,2024-09-18,8,93,12,12
922,67,1125,2,2024-09-18,8,93,12,12
923,65,1145,2,2024-09-18,9,93,9,10
924,62,1165,2,2024-09-18,9,93,9,10
925,60,1185,2,2024-09-18,9,93,9,9
926,58,1205,2,2024-09-18,9,93,9,5
927,66,1225,2,2024-09-18,9,94,9,5
928,70,1245,2,2024-09-18,9,94,9,5
929,75,1266,2,2024-09-18,9,94,9,4
930,66,1292,2,2024-09-18,9,94,9,4
931,52,1318,2,2024-09-18,9,95,9,4
932,42,365,3,2024-09-19,15,80,6,8
933,45,385,3,2024-09-19,15,80,6,8
934,16,405,3,2024-09-19,15,80,5,8
935,23,425,3,2024-09-19,16,79,5,8
936,33,445,3,2024-09-19,15,77,6,8
937,32,465,3,2024-09-19,15,77,6,8
938,34,485,3,2024-09-19,15,76,6,8
939,25,505,3,2024-09-19,15,76,6,8
940,30,525,3,2024-09-19,15,77,6,8
941,35,546,3,2024-09-19,15,77,6,8
942,30,566,3,2024-09-19,15,74,6,8
943,26,585,3,2024-09-19,15,74,6,8
944,28,606,3,2024-09-19,15,72,6,8
945,37,625,3,2024-09-19,15,72,6,8
946,36,645,3,2024-09-19,15,72,5,8
947,41,665,3,2024-09-19,15,72,5,8
948,47,685,3,2024-09-19,15,72,5,8
949,46,705,3,2024-09-19,15,72,3,8
950,32,725,3,2024-09-19,15,72,4,8
951,35,745,3,2024-09-19,15,73,2,8
952,37,765,3,2024-09-19,15,72,2,8
953,27,785,3,2024-09-19,15,72,2,8
954,31,806,3,2024-09-19,15,71,2,8
955,27,825,3,2024-09-19,15,73,2,8
956,17,845,3,2024-09-19,15,73,2,8
957,22,866,3,2024-09-19,15,71,2,7
958,16,885,3,2024-09-19,15,71,2,7
959,27,905,3,2024-09-19,15,72,2,7
960,34,925,3,2024-09-19,10,87,17,8
961,43,945,3,2024-09-19,10,89,17,8
962,49,965,3,2024-09-19,10,89,17,8
963,50,985,3,2024-09-19,10,89,19,7
964,69,1005,3,2024-09-19,10,89,19,7
965,70,1026,3,2024-09-19,10,90,18,8
966,79,1045,3,2024-09-19,10,90,18,8
967,69,1065,3,2024-09-19,10,91,18,7
968,59,1085,3,2024-09-19,10,91,18,7
969,64,1105,3,2024-09-19,10,91,17,7
970,59,1125,3,2024-09-19,10,91,17,6
971,57,1146,3,2024-09-19,10,91,17,6
972,51,1166,3,2024-09-19,10,91,17,6
973,60,1185,3,2024-09-19,10,91,18,6
974,60,1205,3,2024-09-19,10,91,18,6
975,62,1226,3,2024-09-19,10,92,18,5
976,63,1245,3,2024-09-19,10,92,18,5
977,62,1265,3,2024-09-19,10,90,17,5
978,60,1285,3,2024-09-19,10,90,16,5
979,50,1305,3,2024-09-19,10,90,16,5
980,0,366,4,2024-09-20,14,87,16,10
981,0,386,4,2024-09-20,14,87,16,10
982,22,405,4,2024-09-20,14,87,12,10
983,45,425,4,2024-09-20,14,89,11,10
984,51,445,4,2024-09-20,14,89,11,10
985,48,465,4,2024-09-20,14,89,11,10
986,52,485,4,2024-09-20,14,87,30,10
987,45,505,4,2024-09-20,14,87,14,10
988,40,525,4,2024-09-20,14,87,14,10
989,38,545,4,2024-09-20,14,86,14,10
990,35,566,4,2024-09-20,14,85,30,10
991,43,585,4,2024-09-20,14,86,14,10
992,41,605,4,2024-09-20,14,86,14,10
993,50,625,4,2024-09-20,14,86,14,10
994,50,645,4,2024-09-20,14,87,14,10
995,56,665,4,2024-09-20,14,87,30,10
996,53,685,4,2024-09-20,14,86,30,10
997,53,705,4,2024-09-20,14,86,7,9
998,48,725,4,2024-09-20,14,86,7,9
999,49,745,4,2024-09-20,14,87,5,10
1000,41,765,4,2024-09-20,14,87,5,10
1001,25,785,4,2024-09-20,14,86,5,10
1002,28,805,4,2024-09-20,14,86,5,10
1003,31,825,4,2024-09-20,14,85,5,10
1004,42,845,4,2024-09-20,14,85,5,10
1005,42,865,4,2024-09-20,14,85,5,10
1006,40,885,4,2024-09-20,14,83,5,10
1007,52,905,4,2024-09-20,12,92,24,9
1008,54,925,4,2024-09-20,12,92,24,9
1009,59,945,4,2024-09-20,12,92,23,9
1010,58,965,4,2024-09-20,12,92,24,8
1011,76,985,4,2024-09-20,12,92,24,8
1012,88,1005,4,2024-09-20,12,92,20,8
1013,82,1025,4,2024-09-20,12,92,20,8
1014,82,1045,4,2024-09-20,12,92,20,8
1015,66,1065,4,2024-09-20,12,93,22,8
1016,64,1085,4,2024-09-20,12,93,22,8
1017,60,1106,4,2024-09-20,12,93,18,8
1018,59,1126,4,2024-09-20,11,92,19,8
1019,50,1145,4,2024-09-20,11,92,19,8
1020,47,1165,4,2024-09-20,11,93,24,8
1021,49,1185,4,2024-09-20,11,93,24,8
1022,55,1205,4,2024-09-20,12,93,22,8
1023,65,1225,4,2024-09-20,12,94,18,8
1024,62,1246,4,2024-09-20,11,94,17,8
1025,57,1265,4,2024-09-20,11,94,17,8
1026,53,1286,4,2024-09-20,11,95,20,8
1027,49,1305,4,2024-09-20,11,94,18,8
1028,25,365,5,2024-09-21,14,89,11,14
1029,25,385,5,2024-09-21,14,89,12,14
1030,25,405,5,2024-09-21,14,89,11,14
1031,25,426,5,2024-09-21,14,89,12,14
1032,25,445,5,2024-09-21,14,89,11,14
1033,25,465,5,2024-09-21,14,89,11,14
1034,5,485,5,2024-09-21,14,89,12,14
1035,10,505,5,2024-09-21,14,89,12,14
1036,12,525,5,2024-09-21,14,88,18,14
1037,16,545,5,2024-09-21,14,89,30,14
1038,19,565,5,2024-09-21,14,89,30,14
1039,25,585,5,2024-09-21,14,89,18,14
1040,30,605,5,2024-09-21,14,87,30,14
1041,44,625,5,2024-09-21,14,87,30,14
1042,51,645,5,2024-09-21,14,87,9,14
1043,46,665,5,2024-09-21,14,87,9,14
1044,45,685,5,2024-09-21,14,88,9,14
1045,39,705,5,2024-09-21,14,87,7,14
1046,35,725,5,2024-09-21,14,87,7,14
1047,28,745,5,2024-09-21,14,85,5,13
1048,25,765,5,2024-09-21,14,86,5,13
1049,20,785,5,2024-09-21,14,88,5,13
1050,24,805,5,2024-09-21,14,87,4,13
1051,40,825,5,2024-09-21,14,87,4,13
1052,35,845,5,2024-09-21,13,89,5,13
1053,31,865,5,2024-09-21,13,88,4,12
1054,31,885,5,2024-09-21,13,88,4,12
1055,26,905,5,2024-09-21,13,88,4,12
1056,25,925,5,2024-09-21,11,91,24,12
1057,34,945,5,2024-09-21,11,91,24,12
1058,31,965,5,2024-09-21,11,91,24,12
1059,30,985,5,2024-09-21,11,93,22,12
1060,35,1005,5,2024-09-21,11,93,22,12
1061,35,1025,5,2024-09-21,11,92,16,11
1062,37,1045,5,2024-09-21,11,92,19,10
1063,38,1065,5,2024-09-21,11,92,19,10
1064,41,1085,5,2024-09-21,11,92,14,10
1065,39,1106,5,2024-09-21,11,92,14,10
1066,43,1125,5,2024-09-21,11,92,20,10
1067,39,1145,5,2024-09-21,11,94,14,10
1068,31,1165,5,2024-09-21,11,94,14,10
1069,30,1185,5,2024-09-21,11,94,14,10
1070,38,1205,5,2024-09-21,11,92,30,10
1071,44,1225,5,2024-09-21,11,92,30,10
1072,37,1245,5,2024-09-21,11,92,14,10
1073,22,1265,5,2024-09-21,11,92,14,10
1074,1,1285,5,2024-09-21,11,92,14,10
1075,1,1305,5,2024-09-21,11,92,14,10
1076,2,365,6,2024-09-22,13,85,7,12
1077,1,385,6,2024-09-22,13,85,7,12
1078,1,405,6,2024-09-22,13,85,7,12
1079,1,425,6,2024-09-22,13,86,7,12
1080,1,445,6,2024-09-22,13,85,7,12
1081,1,465,6,2024-09-22,13,85,6,11
1082,4,485,6,2024-09-22,13,85,6,11
1083,16,505,6,2024-09-22,13,85,6,11
1084,19,525,6,2024-09-22,13,84,7,11
1085,29,545,6,2024-09-22,13,83,7,11
1086,27,565,6,2024-09-22,13,85,8,11
1087,23,585,6,2024-09-22,13,83,7,11
1088,19,605,6,2024-09-22,13,82,7,11
1089,24,625,6,2024-09-22,13,82,7,10
1090,22,645,6,2024-09-22,13,82,7,10
1091,30,665,6,2024-09-22,13,82,7,10
1092,30,685,6,2024-09-22,13,82,5,10
1093,31,705,6,2024-09-22,13,82,5,10
1094,28,725,6,2024-09-22,13,82,4,10
1095,28,745,6,2024-09-22,13,82,3,10
1096,33,765,6,2024-09-22,13,82,4,9
1097,34,785,6,2024-09-22,13,82,4,9
1098,34,805,6,2024-09-22,13,82,4,9
1099,25,825,6,2024-09-22,13,82,3,9
1100,28,845,6,2024-09-22,13,80,4,9
1101,31,865,6,2024-09-22,14,80,3,9
1102,36,885,6,2024-09-22,14,80,3,8
1103,35,905,6,2024-09-22,14,81,3,8
1104,33,925,6,2024-09-22,9,88,12,7
1105,37,945,6,2024-09-22,9,88,12,7
1106,36,965,6,2024-09-22,9,88,12,7
1107,45,985,6,2024-09-22,8,88,10,7
1108,40,1005,6,2024-09-22,9,88,12,6
1109,36,1026,6,2024-09-22,9,88,12,6
1110,38,1045,6,2024-09-22,9,88,12,5
1111,38,1065,6,2024-09-22,9,88,12,6
1112,38,1085,6,2024-09-22,9,88,11,5
1113,47,1105,6,2024-09-22,9,88,12,4
1114,47,1125,6,2024-09-22,9,89,12,4
1115,36,1145,6,2024-09-22,9,89,12,4
1116,37,1165,6,2024-09-22,9,89,8,4
1117,46,1185,6,2024-09-22,9,89,8,4
1118,37,1205,6,2024-09-22,8,89,8,4
1119,40,1225,6,2024-09-22,8,89,8,3
1120,33,1245,6,2024-09-22,8,89,8,3
1121,7,1265,6,2024-09-22,8,89,8,3
1122,0,1285,6,2024-09-22,8,88,8,3
1123,1,1305,6,2024-09-22,8,88,8,3
1124,0,365,0,2024-09-23,12,85,12,5
1125,0,385,0,2024-09-23,12,85,9,5
1126,13,405,0,2024-09-23,12,85,9,5
1127,42,425,0,2024-09-23,12,85,10,5
1128,52,446,0,2024-09-23,12,85,9,5
1129,55,465,0,2024-09-23,12,84,9,4
1130,53,486,0,2024-09-23,12,84,9,4
1131,50,505,0,2024-09-23,12,83,6,4
1132,45,525,0,2024-09-23,12,83,6,4
1133,44,545,0,2024-09-23,12,83,6,4
1134,51,565,0,2024-09-23,12,82,6,4
1135,47,585,0,2024-09-23,12,82,6,4
1136,46,605,0,2024-09-23,12,81,6,4
1137,48,625,0,2024-09-23,12,81,6,4
1138,44,645,0,2024-09-23,12,81,6,4
1139,37,666,0,2024-09-23,12,81,6,4
1140,49,685,0,2024-09-23,12,80,5,4
1141,54,705,0,2024-09-23,12,80,5,4
1142,50,725,0,2024-09-23,12,81,5,5
1143,54,745,0,2024-09-23,12,80,4,4
1144,49,765,0,2024-09-23,12,80,3,5
1145,39,785,0,2024-09-23,12,80,3,5
1146,38,805,0,2024-09-23,12,80,3,4
1147,43,825,0,2024-09-23,12,78,3,5
1148,43,845,0,2024-09-23,12,81,3,5
1149,41,865,0,2024-09-23,12,81,3,5
1150,38,885,0,2024-09-23,12,81,3,5
1151,38,905,0,2024-09-23,12,81,3,5
1152,50,925,0,2024-09-23,10,85,56,4
1153,50,946,0,2024-09-23,10,85,56,4
1154,52,966,0,2024-09-23,10,86,57,4
1155,67,985,0,2024-09-23,10,86,50,5
1156,74,1006,0,2024-09-23,10,86,50,5
1157,82,1025,0,2024-09-23,10,86,50,5
1158,97,1045,0,2024-09-23,10,86,52,5
1159,98,1065,0,2024-09-23,10,86,52,5
1160,98,1085,0,2024-09-23,10,86,50,5
1161,87,1105,0,2024-09-23,9,88,50,5
1162,89,1125,0,2024-09-23,9,89,57,5
1163,91,1145,0,2024-09-23,10,88,56,4
1164,85,1165,0,2024-09-23,9,90,60,4
1165,82,1185,0,2024-09-23,9,89,58,3
1166,95,1205,0,2024-09-23,9,89,58,3
1167,94,1225,0,2024-09-23,9,90,62,4
1168,64,1245,0,2024-09-23,9,89,56,4
1169,58,1265,0,2024-09-23,9,91,62,5
1170,59,1285,0,2024-09-23,9,91,62,5
1171,51,1305,0,2024-09-23,10,91,61,4
1172,0,365,1,2024-09-24,13,82,77,13
1173,0,385,1,2024-09-24,13,82,76,12
1174,17,405,1,2024-09-24,13,83,68,14
1175,35,425,1,2024-09-24,13,83,68,14
1176,55,445,1,2024-09-24,13,82,79,14
1177,58,465,1,2024-09-24,13,81,60,14
1178,64,485,1,2024-09-24,13,81,60,14
1179,65,505,1,2024-09-24,13,81,63,14
1180,56,525,1,2024-09-24,13,81,49,13
1181,61,545,1,2024-09-24,13,81,49,13
1182,50,565,1,2024-09-24,13,81,50,13
1183,38,585,1,2024-09-24,13,79,69,13
1184,43,605,1,2024-09-24,13,79,55,13
1185,48,625,1,2024-09-24,13,78,48,16
1186,53,645,1,2024-09-24,13,78,48,16
1187,56,665,1,2024-09-24,13,79,36,16
1188,57,685,1,2024-09-24,13,79,36,16
1189,55,705,1,2024-09-24,13,79,24,16
1190,43,725,1,2024-09-24,13,77,24,16
1191,39,745,1,2024-09-24,14,77,18,16
1192,39,765,1,2024-09-24,14,77,20,16
1193,31,785,1,2024-09-24,14,75,21,15
1194,27,805,1,2024-09-24,14,73,19,15
1195,27,825,1,2024-09-24,14,73,19,15
1196,33,845,1,2024-09-24,15,70,59,18
1197,35,865,1,2024-09-24,14,73,59,16
1198,42,885,1,2024-09-24,15,72,53,16
1199,35,905,1,2024-09-24,15,72,53,16
1200,38,925,1,2024-09-24,3,81,37,18
1201,45,945,1,2024-09-24,3,81,38,20
1202,55,965,1,2024-09-24,3,81,56,20
1203,72,985,1,2024-09-24,3,80,70,14
1204,76,1005,1,2024-09-24,3,79,59,15
1205,71,1025,1,2024-09-24,2,81,69,15
1206,75,1045,1,2024-09-24,3,80,78,10
1207,77,1065,1,2024-09-24,2,80,73,10
1208,77,1085,1,2024-09-24,3,81,72,12
1209,83,1105,1,2024-09-24,3,81,72,12
1210,66,1125,1,2024-09-24,3,80,74,8
